pid,eval_time,risk,surv_prob,dataset
10,8.3,-1.4671213639117713,0.9887330681653062,Rossi
10,19.0,-2.3497205213389964,0.8075884217687035,Rossi
10,28.0,-5.139568600158674,0.8648499485336392,Rossi
10,39.0,-3.019455156074489,0.8190760836210239,Rossi
10,48.7,17.91826021890749,0.9161605228587354,Rossi
16,8.3,-2.202284298513514,0.994582392653536,Rossi
16,19.0,-3.036132992626468,0.8980106005432973,Rossi
16,28.0,-5.536399151411383,0.9069763135447747,Rossi
16,39.0,-4.5448901971555,0.9575153276568651,Rossi
16,48.7,16.578589941785033,0.9773252913346931,Rossi
17,8.3,-2.36406948673368,0.9953897851026097,Rossi
17,19.0,-1.2939483585132647,0.5410611225599116,Rossi
17,28.0,-4.038385994842487,0.646153081287779,Rossi
17,39.0,-3.430442756128482,0.8760610958967187,Rossi
17,48.7,10.957201208133167,0.9999169850151326,Rossi
18,8.3,-2.36406948673368,0.9953897851026097,Rossi
18,19.0,-2.0953059482307896,0.7591060626180353,Rossi
18,28.0,-4.251310777996577,0.7026027993959099,Rossi
18,39.0,-2.9098735844000685,0.800361577922513,Rossi
18,48.7,16.26453178145139,0.9833855529101414,Rossi
19,8.3,-2.36406948673368,0.9953897851026097,Rossi
19,19.0,-2.104619995749865,0.7610481816210938,Rossi
19,28.0,-5.222846041868534,0.8749423922943174,Rossi
19,39.0,-4.6288973107573135,0.9608706380166647,Rossi
19,48.7,8.580815882015765,0.9999922888027623,Rossi
20,8.3,-2.2812859321157255,0.9949928906121154,Rossi
20,19.0,-2.706380308020898,0.8610573416403421,Rossi
20,28.0,-5.040176733300249,0.8518264767277665,Rossi
20,39.0,-2.846507171572696,0.7887865428094941,Rossi
20,48.7,19.790473279779416,0.5658660611973377,Rossi
23,8.3,-2.36406948673368,0.9953897851026097,Rossi
23,19.0,-3.0795560539025546,0.9021249838046359,Rossi
23,28.0,-6.9437212743300964,0.9763815730913059,Rossi
23,39.0,-5.845500592608461,0.9882452800307753,Rossi
23,48.7,15.224197467028036,0.9940976818633983,Rossi
25,8.3,-2.36406948673368,0.9953897851026097,Rossi
25,19.0,-2.802656503908571,0.8729618730931343,Rossi
25,28.0,-5.40286051004908,0.894412524113639,Rossi
25,39.0,-3.4269861408674975,0.8756598039567582,Rossi
25,48.7,18.423678496891327,0.8648904202998037,Rossi
26,8.3,-1.843529169777554,0.9922535200824437,Rossi
26,19.0,-2.827676261266516,0.8758974156796073,Rossi
26,28.0,-5.120628365206472,0.8624521808580993,Rossi
26,39.0,-4.078117021625706,0.933104901900273,Rossi
26,48.7,16.762759738191725,0.9728028911937348,Rossi
27,8.3,-2.489200189018945,0.9959309265410757,Rossi
27,19.0,-3.451553946639005,0.9314570885851673,Rossi
27,28.0,-6.985676771024669,0.9773409160390443,Rossi
27,39.0,-6.033541608213406,0.9902504076021403,Rossi
27,48.7,15.920043061421811,0.9881985868087423,Rossi
30,8.3,-2.36406948673368,0.9953897851026097,Rossi
30,19.0,-3.0795560539025546,0.9021249838046359,Rossi
30,28.0,-6.02493692994357,0.9418552082841032,Rossi
30,39.0,-3.631823157734553,0.8974619467709376,Rossi
30,48.7,-6.550106923946864,0.9999999999979307,Rossi
31,8.3,-2.7328718821714952,0.9968094789617331,Rossi
31,19.0,-3.100719279391258,0.9040729262614237,Rossi
31,28.0,-6.481120688363317,0.9627506489584765,Rossi
31,39.0,-4.644272622359475,0.9614560048994534,Rossi
31,48.7,14.199337945425437,0.9978779509912608,Rossi
32,8.3,-2.049863275174669,0.9936931993955138,Rossi
32,19.0,-2.784344357390572,0.8707727288048549,Rossi
32,28.0,-5.116732352110131,0.861954138451765,Rossi
32,39.0,-4.478750502913393,0.9546772126079002,Rossi
32,48.7,15.010357150861658,0.9952312977522874,Rossi
34,8.3,-2.36406948673368,0.9953897851026097,Rossi
34,19.0,-2.3811773949900124,0.8129505928966857,Rossi
34,28.0,-4.890746809745629,0.8300909540692968,Rossi
34,39.0,-3.1731544153457127,0.8426999159001795,Rossi
34,48.7,-3.941768234267486,0.9999999999719047,Rossi
40,8.3,-2.36406948673368,0.9953897851026097,Rossi
40,19.0,-3.0795560539025546,0.9021249838046359,Rossi
40,28.0,-6.02493692994357,0.9418552082841032,Rossi
40,39.0,-4.606959530987357,0.9600203241262352,Rossi
40,48.7,16.568528573550797,0.9775497186439485,Rossi
43,8.3,-1.064060817201454,0.9831874284400353,Rossi
43,19.0,-1.198395708099296,0.5087445919302648,Rossi
43,28.0,-4.638751185161006,0.7869513362143123,Rossi
43,39.0,-3.12674499035706,0.8358766203624155,Rossi
43,48.7,10.110242033280157,0.9999644092536347,Rossi
46,8.3,-2.36406948673368,0.9953897851026097,Rossi
46,19.0,-3.2844421006117304,0.919504783425531,Rossi
46,28.0,-5.492954046369572,0.9030526936756961,Rossi
46,39.0,-4.717550298366942,0.9641299562555253,Rossi
46,48.7,12.408266638466664,0.9996457684025197,Rossi
47,8.3,-2.36406948673368,0.9953897851026097,Rossi
47,19.0,-2.5021946594161033,0.8323675873908798,Rossi
47,28.0,-4.862494003105943,0.8256731665266239,Rossi
47,39.0,-3.3063025950738223,0.8608726377491093,Rossi
47,48.7,8.19773959527569,0.9999947428008732,Rossi
56,8.3,-2.36406948673368,0.9953897851026097,Rossi
56,19.0,-3.0795560539025546,0.9021249838046359,Rossi
56,28.0,-6.02493692994357,0.9418552082841032,Rossi
56,39.0,-4.606959530987357,0.9600203241262352,Rossi
56,48.7,16.568528573550797,0.9775497186439485,Rossi
57,8.3,-3.3597479336806773,0.998294169566261,Rossi
57,19.0,-3.676971407560365,0.944901013206596,Rossi
57,28.0,-6.788008291281615,0.9724573621477561,Rossi
57,39.0,-5.168511366404713,0.9769989891010524,Rossi
57,48.7,-0.6114422002259778,0.9999999992148069,Rossi
58,8.3,-1.3923257800263267,0.9878633658262039,Rossi
58,19.0,-1.661356442203461,0.6535305386258402,Rossi
58,28.0,-5.087781961884977,0.8582011682944318,Rossi
58,39.0,-4.893002014432949,0.9698141425860383,Rossi
58,48.7,15.863145315409415,0.9888476614217203,Rossi
61,8.3,-0.8957145138103821,0.9801357100036378,Rossi
61,19.0,-1.8877003265415946,0.7123360465768307,Rossi
61,28.0,-4.053252899059645,0.650330747755448,Rossi
61,39.0,-3.4595324498602222,0.8793909088091308,Rossi
61,48.7,11.540751791380545,0.9998512095672318,Rossi
64,8.3,-2.36406948673368,0.9953897851026097,Rossi
64,19.0,-3.0795560539025546,0.9021249838046359,Rossi
64,28.0,-6.02493692994357,0.9418552082841032,Rossi
64,39.0,-5.959131975870349,0.9895012380888278,Rossi
64,48.7,10.030337618055963,0.9999671424148158,Rossi
67,8.3,-2.36406948673368,0.9953897851026097,Rossi
67,19.0,-2.9233155116305403,0.8865474413270341,Rossi
67,28.0,-5.3939128762467385,0.893515940326706,Rossi
67,39.0,-4.789932619933256,0.9665922463657475,Rossi
67,48.7,14.887577286590531,0.9957811175036171,Rossi
71,8.3,-2.1341712192259257,0.9942016344566783,Rossi
71,19.0,-3.1409996905595117,0.9076795448766786,Rossi
71,28.0,-5.872949744497931,0.9326394087917304,Rossi
71,39.0,-4.1027855925930234,0.9346804710849875,Rossi
71,48.7,17.094735984853106,0.9622989252227935,Rossi
73,8.3,-2.36406948673368,0.9953897851026097,Rossi
73,19.0,-3.0795560539025546,0.9021249838046359,Rossi
73,28.0,-6.527950488125185,0.9644241259477226,Rossi
73,39.0,-5.378727417078668,0.981318752184303,Rossi
73,48.7,15.408367263434727,0.9929083568225794,Rossi
74,8.3,-2.36406948673368,0.9953897851026097,Rossi
74,19.0,-2.4656063158185804,0.8266956077371557,Rossi
74,28.0,-5.189052219118208,0.8709339429215337,Rossi
74,39.0,-4.646196707493556,0.9615286516890171,Rossi
74,48.7,17.744147413986493,0.9290699989117017,Rossi
76,8.3,-2.36406948673368,0.9953897851026097,Rossi
76,19.0,-3.0795560539025546,0.9021249838046359,Rossi
76,28.0,-6.02493692994357,0.9418552082841032,Rossi
76,39.0,-4.606959530987357,0.9600203241262352,Rossi
76,48.7,16.568528573550797,0.9775497186439485,Rossi
77,8.3,-2.3746639661435127,0.995438259122656,Rossi
77,19.0,-2.545168306587925,0.8388165158402051,Rossi
77,28.0,-4.8856951890396285,0.8293084702353729,Rossi
77,39.0,-3.313858714226736,0.8618439970611403,Rossi
77,48.7,-3.274499268021317,0.9999999999452448,Rossi
78,8.3,-3.8476244376962088,0.9989523966434822,Rossi
78,19.0,-4.9154763007332,0.9837087413397666,Rossi
78,28.0,-8.404252415932312,0.9944674408084389,Rossi
78,39.0,-6.663727515339145,0.9947965238589295,Rossi
78,48.7,11.967240296517964,0.999772081579671,Rossi
79,8.3,-2.36406948673368,0.9953897851026097,Rossi
79,19.0,-3.0795560539025546,0.9021249838046359,Rossi
79,28.0,-6.02493692994357,0.9418552082841032,Rossi
79,39.0,-4.606959530987357,0.9600203241262352,Rossi
79,48.7,16.568528573550797,0.9775497186439485,Rossi
80,8.3,-0.9917358631007279,0.9819378631321957,Rossi
80,19.0,-1.9912903599685028,0.7365148109358255,Rossi
80,28.0,-4.097853611711116,0.6626519887478439,Rossi
80,39.0,-3.5468015310554444,0.8888872115760483,Rossi
80,48.7,13.29140354112268,0.9991435151933886,Rossi
83,8.3,-2.36406948673368,0.9953897851026097,Rossi
83,19.0,-3.0795560539025546,0.9021249838046359,Rossi
83,28.0,-4.854827265660562,0.8244568099508732,Rossi
83,39.0,-3.359526820609159,0.8675833144731271,Rossi
83,48.7,-7.068587352810532,0.9999999999987679,Rossi
85,8.3,-1.7617992273036318,0.9915965882335043,Rossi
85,19.0,-1.91435230022382,0.718719287960521,Rossi
85,28.0,-4.982930214155719,0.843815784473333,Rossi
85,39.0,-4.216943259327728,0.941516869210654,Rossi
85,48.7,9.758401901635251,0.999974965601549,Rossi
91,8.3,-2.36406948673368,0.9953897851026097,Rossi
91,19.0,-3.0795560539025546,0.9021249838046359,Rossi
91,28.0,-6.02493692994357,0.9418552082841032,Rossi
91,39.0,-4.606959530987357,0.9600203241262352,Rossi
91,48.7,16.568528573550797,0.9775497186439485,Rossi
94,8.3,-2.36406948673368,0.9953897851026097,Rossi
94,19.0,-3.12458596964831,0.9062256851371728,Rossi
94,28.0,-5.3478111862827475,0.8887820353627875,Rossi
94,39.0,-4.846349123235102,0.9683955377412009,Rossi
94,48.7,13.793700307250965,0.9985850438155173,Rossi
95,8.3,-2.4308891149684504,0.9956871278704705,Rossi
95,19.0,-2.968631954342185,0.8912900204747539,Rossi
95,28.0,-6.701848866675367,0.9700165884961837,Rossi
95,39.0,-4.3610607192720545,0.9491628661639431,Rossi
95,48.7,16.429253624859737,0.9804397587044152,Rossi
102,8.3,-2.0972337375466217,0.9939841102743859,Rossi
102,19.0,-3.340352085034536,0.9237102689282826,Rossi
102,28.0,-6.335727648103415,0.95704824521848,Rossi
102,39.0,-4.616895484846738,0.9604076626955567,Rossi
102,48.7,16.93914281659402,0.9676424386427448,Rossi
105,8.3,-2.36406948673368,0.9953897851026097,Rossi
105,19.0,-3.0795560539025546,0.9021249838046359,Rossi
105,28.0,-6.02493692994357,0.9418552082841032,Rossi
105,39.0,-4.606959530987357,0.9600203241262352,Rossi
105,48.7,16.568528573550797,0.9775497186439485,Rossi
109,8.3,-2.36406948673368,0.9953897851026097,Rossi
109,19.0,-3.0795560539025546,0.9021249838046359,Rossi
109,28.0,-6.02493692994357,0.9418552082841032,Rossi
109,39.0,-4.606959530987357,0.9600203241262352,Rossi
109,48.7,16.568528573550797,0.9775497186439485,Rossi
111,8.3,-2.36406948673368,0.9953897851026097,Rossi
111,19.0,-3.0795560539025546,0.9021249838046359,Rossi
111,28.0,-6.02493692994357,0.9418552082841032,Rossi
111,39.0,-4.025480180598102,0.9296196806264554,Rossi
111,48.7,14.840036631394751,0.995976598440632,Rossi
114,8.3,-2.36406948673368,0.9953897851026097,Rossi
114,19.0,-3.0795560539025546,0.9021249838046359,Rossi
114,28.0,-6.02493692994357,0.9418552082841032,Rossi
114,39.0,-5.619824672622185,0.9852913269976421,Rossi
114,48.7,17.287618524423873,0.9544635871540776,Rossi
117,8.3,-2.36406948673368,0.9953897851026097,Rossi
117,19.0,-3.0795560539025546,0.9021249838046359,Rossi
117,28.0,-5.271440315535034,0.8805043718492543,Rossi
117,39.0,-4.363569708277101,0.949286969829878,Rossi
117,48.7,16.23011423395518,0.983943115331305,Rossi
118,8.3,-1.593882590842116,0.9900677788956931,Rossi
118,19.0,-2.6040824735014976,0.8472940601637069,Rossi
118,28.0,-4.471668901221455,0.7534003915929579,Rossi
118,39.0,-3.8255336909802926,0.9147240314906793,Rossi
118,48.7,12.411388150322212,0.9996446611335902,Rossi
125,8.3,-2.36406948673368,0.9953897851026097,Rossi
125,19.0,-3.0795560539025546,0.9021249838046359,Rossi
125,28.0,-6.02493692994357,0.9418552082841032,Rossi
125,39.0,-4.606959530987357,0.9600203241262352,Rossi
125,48.7,16.568528573550797,0.9775497186439485,Rossi
127,8.3,-2.36406948673368,0.9953897851026097,Rossi
127,19.0,-3.0795560539025546,0.9021249838046359,Rossi
127,28.0,-6.02493692994357,0.9418552082841032,Rossi
127,39.0,-4.606959530987357,0.9600203241262352,Rossi
127,48.7,16.568528573550797,0.9775497186439485,Rossi
132,8.3,-2.36406948673368,0.9953897851026097,Rossi
132,19.0,-2.9929241994346154,0.8937551658154147,Rossi
132,28.0,-5.6773958182287885,0.9186972342227337,Rossi
132,39.0,-3.8389401922970827,0.9158104402284394,Rossi
132,48.7,14.795124888054945,0.9961529584253594,Rossi
133,8.3,-2.36406948673368,0.9953897851026097,Rossi
133,19.0,-3.0795560539025546,0.9021249838046359,Rossi
133,28.0,-6.02493692994357,0.9418552082841032,Rossi
133,39.0,-4.606959530987357,0.9600203241262352,Rossi
133,48.7,16.568528573550797,0.9775497186439485,Rossi
138,8.3,-1.9995506999831922,0.9933688513866384,Rossi
138,19.0,-3.3073145825996004,0.9212513608487418,Rossi
138,28.0,-5.703124696682794,0.9206781914415224,Rossi
138,39.0,-4.0327007311166785,0.9301079110802968,Rossi
138,48.7,16.64579952089648,0.9757682043974363,Rossi
141,8.3,-1.0123096684388768,0.9823023991647766,Rossi
141,19.0,-2.0829375783180746,0.7565067426111188,Rossi
141,28.0,-4.430975570631605,0.7445920567289563,Rossi
141,39.0,-3.5546466608167027,0.8897057403266233,Rossi
141,48.7,8.281886508582978,0.9999942812795543,Rossi
142,8.3,-0.7307207513733367,0.9766143088013033,Rossi
142,19.0,-1.328903924490946,0.5525985807598383,Rossi
142,28.0,-4.127489872226743,0.6706628056731143,Rossi
142,39.0,-2.7353354220096247,0.7670846380653854,Rossi
142,48.7,12.763228281967118,0.9994948592560748,Rossi
146,8.3,-2.4430401819845247,0.9957391056285076,Rossi
146,19.0,-2.3215106261878993,0.802665593520614,Rossi
146,28.0,-5.5499370689219925,0.908167883673722,Rossi
146,39.0,-3.381602324417199,0.8702781526551561,Rossi
146,48.7,17.794261801495026,0.9255638887512297,Rossi
149,8.3,-2.36406948673368,0.9953897851026097,Rossi
149,19.0,-3.0795560539025546,0.9021249838046359,Rossi
149,28.0,-6.02493692994357,0.9418552082841032,Rossi
149,39.0,-4.606959530987357,0.9600203241262352,Rossi
149,48.7,14.078330859784428,0.9981195782903711,Rossi
153,8.3,-1.5269167384156357,0.9893835476167746,Rossi
153,19.0,-2.5049095402032684,0.8327817548236062,Rossi
153,28.0,-5.145487870573489,0.8655913863170277,Rossi
153,39.0,-4.411491328871988,0.9516015126605718,Rossi
153,48.7,17.416677181070966,0.9483553058592422,Rossi
154,8.3,-1.4068058714027674,0.9880367913069054,Rossi
154,19.0,-1.6556621908474938,0.6519450065478143,Rossi
154,28.0,-4.746813075696133,0.806502510192033,Rossi
154,39.0,-3.799384861700858,0.9125664955644092,Rossi
154,48.7,20.093742718209086,0.4624930476277129,Rossi
155,8.3,-2.4247562892291583,0.9956606541518755,Rossi
155,19.0,-3.382068369519021,0.9267101415589014,Rossi
155,28.0,-6.847086508956365,0.9740166867483065,Rossi
155,39.0,-5.877950549703475,0.988618453602377,Rossi
155,48.7,15.981432993557375,0.9874561040414321,Rossi
158,8.3,-2.36406948673368,0.9953897851026097,Rossi
158,19.0,-3.350365092770041,0.9244408758514631,Rossi
158,28.0,-6.537581023574173,0.9647590159078661,Rossi
158,39.0,-4.399057493308733,0.9510110561233047,Rossi
158,48.7,19.002889015141818,0.7717896158590604,Rossi
169,8.3,-2.36406948673368,0.9953897851026097,Rossi
169,19.0,-3.0795560539025546,0.9021249838046359,Rossi
169,28.0,-6.02493692994357,0.9418552082841032,Rossi
169,39.0,-2.680869875109248,0.7557832495268906,Rossi
169,48.7,15.190843828247317,0.994290745010083,Rossi
173,8.3,-2.36406948673368,0.9953897851026097,Rossi
173,19.0,-3.8057967064293003,0.9513962416128865,Rossi
173,28.0,-6.5868092386988435,0.9664231051492427,Rossi
173,39.0,-5.93318907271465,0.9892267975949715,Rossi
173,48.7,11.333596598134774,0.9998790475429157,Rossi
174,8.3,-2.36406948673368,0.9953897851026097,Rossi
174,19.0,-2.0965826127369254,0.7593730429837944,Rossi
174,28.0,-4.5778801388985455,0.7752064410694248,Rossi
174,39.0,-4.023717296436466,0.929499982820321,Rossi
174,48.7,10.128090896343533,0.9999637683077229,Rossi
177,8.3,-2.423374695103197,0.9956546678472664,Rossi
177,19.0,-3.2566728079762313,0.9173345052485022,Rossi
177,28.0,-5.796483684220435,0.9274853320375003,Rossi
177,39.0,-4.179796906919652,0.93937204757816,Rossi
177,48.7,16.413881925999377,0.9807352408612657,Rossi
181,8.3,-2.36406948673368,0.9953897851026097,Rossi
181,19.0,-3.3187025985903826,0.9221073921187944,Rossi
181,28.0,-7.192941067177786,0.981543172821144,Rossi
181,39.0,-6.913388314972083,0.995943818713142,Rossi
181,48.7,13.034702013479842,0.9993373598817288,Rossi
185,8.3,-1.994220228657872,0.9933335282606583,Rossi
185,19.0,-3.0901254002276795,0.9031024538505218,Rossi
185,28.0,-6.218651670464962,0.9518438777091809,Rossi
185,39.0,-5.851692891990037,0.9883174183435708,Rossi
185,48.7,19.648620222027063,0.6101232498995417,Rossi
196,8.3,-2.36406948673368,0.9953897851026097,Rossi
196,19.0,-3.0795560539025546,0.9021249838046359,Rossi
196,28.0,-6.02493692994357,0.9418552082841032,Rossi
196,39.0,-4.606959530987357,0.9600203241262352,Rossi
196,48.7,16.568528573550797,0.9775497186439485,Rossi
200,8.3,-2.36406948673368,0.9953897851026097,Rossi
200,19.0,-3.0795560539025546,0.9021249838046359,Rossi
200,28.0,-3.990313387327477,0.6324046276379084,Rossi
200,39.0,-2.977849058026277,0.8121606299930106,Rossi
200,48.7,13.755854482347077,0.9986375575229849,Rossi
204,8.3,-2.36406948673368,0.9953897851026097,Rossi
204,19.0,-3.271594506901218,0.9185075458660944,Rossi
204,28.0,-6.304577093856237,0.9557197532108884,Rossi
204,39.0,-5.7627112545758115,0.9872371966865787,Rossi
204,48.7,12.12364542865207,0.9997335001723717,Rossi
210,8.3,-2.36406948673368,0.9953897851026097,Rossi
210,19.0,-2.4423082789953314,0.8229952679116282,Rossi
210,28.0,-4.835405634704106,0.8213416382042735,Rossi
210,39.0,-4.412025904800322,0.9516267424657201,Rossi
210,48.7,14.735105630186997,0.9963766559470529,Rossi
211,8.3,-2.3500272357130125,0.9953247432773611,Rossi
211,19.0,-2.7058271889884664,0.8609860780810901,Rossi
211,28.0,-5.711275819932521,0.9212960901814572,Rossi
211,39.0,-4.474270759750821,0.9544784260632959,Rossi
211,48.7,18.811225028712386,0.8074597661374914,Rossi
212,8.3,-2.758746172862318,0.9968908457678044,Rossi
212,19.0,-2.98946374882437,0.8934072384582069,Rossi
212,28.0,-6.60660575439458,0.967070315641105,Rossi
212,39.0,-5.368643447625589,0.981131215574219,Rossi
212,48.7,16.786035486587355,0.9721714278622433,Rossi
226,8.3,-2.6990045200881534,0.996699755390458,Rossi
226,19.0,-3.0328537751756945,0.8976933574733564,Rossi
226,28.0,-5.01407779975907,0.8482218296741345,Rossi
226,39.0,-3.8516186424207453,0.9168257011830311,Rossi
226,48.7,14.3077069255913,0.9976353510192268,Rossi
230,8.3,-2.36406948673368,0.9953897851026097,Rossi
230,19.0,-3.6052907581322318,0.9409297874219119,Rossi
230,28.0,-5.907735173638246,0.934865578558394,Rossi
230,39.0,-4.841869380072529,0.968255916638082,Rossi
230,48.7,15.143600595884797,0.9945534777362992,Rossi
232,8.3,-2.36406948673368,0.9953897851026097,Rossi
232,19.0,-3.0795560539025546,0.9021249838046359,Rossi
232,28.0,-5.6271260153355795,0.9146896625723558,Rossi
232,39.0,-4.159028298479354,0.9381399048894087,Rossi
232,48.7,12.19168497376505,0.9997147392257477,Rossi
239,8.3,-2.36406948673368,0.9953897851026097,Rossi
239,19.0,-2.8261837525591478,0.8757240800647785,Rossi
239,28.0,-5.738364412409936,0.9233166310454255,Rossi
239,39.0,-4.633222081624026,0.9610361647450846,Rossi
239,48.7,16.472552450641885,0.9795831153103437,Rossi
247,8.3,-1.1916596159923594,0.9851864693370389,Rossi
247,19.0,-1.3360901978331283,0.5549504956511955,Rossi
247,28.0,-4.589362348395644,0.7774632036719794,Rossi
247,39.0,-3.1456920942375723,0.838693874265169,Rossi
247,48.7,13.672935464899993,0.998745904941765,Rossi
251,8.3,-1.5488456497925291,0.9896126206359932,Rossi
251,19.0,-2.2984403141077343,0.7985583037786446,Rossi
251,28.0,-5.141164359665367,0.865050200322429,Rossi
251,39.0,-4.5214582268770025,0.9565302862626548,Rossi
251,48.7,18.199098485986863,0.8905150420745126,Rossi
262,8.3,-1.083658365963716,0.983511001016105,Rossi
262,19.0,-1.7095851567270333,0.6667514077488561,Rossi
262,28.0,-4.543358206350341,0.7683041649586616,Rossi
262,39.0,-3.2501453951516712,0.8534551793424505,Rossi
262,48.7,14.274334911210747,0.9977128730786896,Rossi
273,8.3,-2.36406948673368,0.9953897851026097,Rossi
273,19.0,-3.0795560539025546,0.9021249838046359,Rossi
273,28.0,-6.02493692994357,0.9418552082841032,Rossi
273,39.0,-4.719313182528577,0.9641919903642204,Rossi
273,48.7,14.669244784300984,0.9966072115295551,Rossi
275,8.3,-2.36406948673368,0.9953897851026097,Rossi
275,19.0,-3.0795560539025546,0.9021249838046359,Rossi
275,28.0,-6.02493692994357,0.9418552082841032,Rossi
275,39.0,-4.606959530987357,0.9600203241262352,Rossi
275,48.7,16.568528573550797,0.9775497186439485,Rossi
276,8.3,-2.36406948673368,0.9953897851026097,Rossi
276,19.0,-3.0795560539025546,0.9021249838046359,Rossi
276,28.0,-6.02493692994357,0.9418552082841032,Rossi
276,39.0,-4.606959530987357,0.9600203241262352,Rossi
276,48.7,14.74421980904411,0.9963435419153841,Rossi
278,8.3,-2.2934322619998104,0.9950531909813587,Rossi
278,19.0,-3.44586018200419,0.93107951536005,Rossi
278,28.0,-5.906068247652303,0.9347605380063624,Rossi
278,39.0,-4.246471177090092,0.9431691979379644,Rossi
278,48.7,17.751510755255676,0.9285649737478094,Rossi
281,8.3,-1.948538873150718,0.9930230213883852,Rossi
281,19.0,-2.4272439681930718,0.820565416618003,Rossi
281,28.0,-5.253724088947228,0.8785037968160704,Rossi
281,39.0,-3.908381649411091,0.921229574519348,Rossi
281,48.7,13.910465563478347,0.9984099329953603,Rossi
285,8.3,-2.36406948673368,0.9953897851026097,Rossi
285,19.0,-2.0072785260443258,0.7400961136357231,Rossi
285,28.0,-4.5141357162923095,0.762322657527981,Rossi
285,39.0,-3.527435028263964,0.8868421816425588,Rossi
285,48.7,15.369962728138244,0.9931746306823538,Rossi
286,8.3,-2.142215444967213,0.9942479568480564,Rossi
286,19.0,-2.503064708984481,0.8325004174246905,Rossi
286,28.0,-5.671093400383346,0.9182048303479102,Rossi
286,39.0,-5.101114736953118,0.975415236638241,Rossi
286,48.7,14.764797422319404,0.9962676632979551,Rossi
287,8.3,-1.2783477387527507,0.9864081406908081,Rossi
287,19.0,-1.5171165914429043,0.6117899387115591,Rossi
287,28.0,-4.543869524726624,0.7684076882562649,Rossi
287,39.0,-2.7640057168303978,0.7728549323489925,Rossi
287,48.7,16.537063894633,0.9782374888680281,Rossi
288,8.3,-3.3113826798262007,0.9982097146601897,Rossi
288,19.0,-4.053822446903663,0.9618659755031391,Rossi
288,28.0,-8.006341680912534,0.9917747629133928,Rossi
288,39.0,-7.146645563989756,0.9967863503358259,Rossi
288,48.7,13.63920103060396,0.9987874802672767,Rossi
297,8.3,-2.36406948673368,0.9953897851026097,Rossi
297,19.0,-3.334960277829856,0.9233140524297828,Rossi
297,28.0,-5.958722535634815,0.9380007991436646,Rossi
297,39.0,-4.727273489307202,0.964470796968074,Rossi
297,48.7,15.070376408729606,0.9949370681113867,Rossi
298,8.3,-2.3269236788832957,0.995215732594403,Rossi
298,19.0,-2.593435262827917,0.8457925058641187,Rossi
298,28.0,-5.677645998401866,0.918716722101982,Rossi
298,39.0,-4.816724853575027,0.9674609010376775,Rossi
298,48.7,15.89172127488756,0.9885262372297574,Rossi
300,8.3,-1.3151595683559067,0.9868961516227565,Rossi
300,19.0,-1.6477114077846102,0.6497225004751227,Rossi
300,28.0,-4.940877393618037,0.8376836007663326,Rossi
300,39.0,-3.602322679916138,0.8945597362756423,Rossi
300,48.7,14.016940927648864,0.9982314461967142,Rossi
305,8.3,-3.292867806241115,0.9981762895205681,Rossi
305,19.0,-3.8102487971655186,0.9516068381939473,Rossi
305,28.0,-5.9855802920458565,0.9395931274957596,Rossi
305,39.0,-4.514231751198308,0.9562220192097134,Rossi
305,48.7,-1.3537219598801404,0.9999999996262265,Rossi
311,8.3,-1.9152427559319356,0.9927876582191318,Rossi
311,19.0,-2.3914372925446337,0.8146708318724428,Rossi
311,28.0,-4.912287823828102,0.8333916916881101,Rossi
311,39.0,-3.587056942540001,0.8930277626244105,Rossi
311,48.7,17.012388276121932,0.965226678502014,Rossi
319,8.3,-3.8500911567039076,0.9989549762529838,Rossi
319,19.0,-4.361456078353655,0.9718205673391146,Rossi
319,28.0,-7.527465434302034,0.98675591190794,Rossi
319,39.0,-6.280713908043559,0.9923773474885953,Rossi
319,48.7,15.538641317728597,0.9919256156008248,Rossi
323,8.3,-2.36406948673368,0.9953897851026097,Rossi
323,19.0,-3.0795560539025546,0.9021249838046359,Rossi
323,28.0,-6.02493692994357,0.9418552082841032,Rossi
323,39.0,-4.606959530987357,0.9600203241262352,Rossi
323,48.7,16.568528573550797,0.9775497186439485,Rossi
326,8.3,-2.4789150352925846,0.9958889461210392,Rossi
326,19.0,-3.4040203001144613,0.9282429383017687,Rossi
326,28.0,-5.953836863602237,0.9377068100947171,Rossi
326,39.0,-3.9638441778736357,0.9253165185552983,Rossi
326,48.7,18.688445164441255,0.8276606310749258,Rossi
334,8.3,-1.7138668308212897,0.9911858066157704,Rossi
334,19.0,-2.261693585873685,0.7918628053508325,Rossi
334,28.0,-4.732992862204668,0.8040925424947941,Rossi
334,39.0,-2.9435633215471606,0.806288043025402,Rossi
334,48.7,17.07552904584543,0.9630027018961335,Rossi
335,8.3,-2.36406948673368,0.9953897851026097,Rossi
335,19.0,-3.0795560539025546,0.9021249838046359,Rossi
335,28.0,-6.02493692994357,0.9418552082841032,Rossi
335,39.0,-3.3147606054146066,0.8619595208867976,Rossi
335,48.7,14.042940258041368,0.9981849043301755,Rossi
336,8.3,-2.36406948673368,0.9953897851026097,Rossi
336,19.0,-3.0795560539025546,0.9021249838046359,Rossi
336,28.0,-5.105938778628018,0.860565697712722,Rossi
336,39.0,-3.3619092498986953,0.8678766127077694,Rossi
336,48.7,12.54778887586577,0.999592742100194,Rossi
343,8.3,-1.9858490423144386,0.99327767653091,Rossi
343,19.0,-2.7152843351059666,0.8621999283643205,Rossi
